X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
20.345902,-34.779312,train,4.5865793355219134E207,100.0,1.0
20.247318,-34.667013,train,1.2988798153902776E208,100.0,1.0
20.96883,-34.492406,train,Infinity,100.0,NaN
24.946933,-34.323324,train,8.301613648521876E-209,8.301645192483515E-207,8.096580336133917E-208
18.598182,-34.317135,train,3.582273106183546E207,100.0,1.0
22.191549,-34.194411,train,8.01611089084007E207,100.0,1.0
23.31,-34.11,train,0.5885049767992511,100.0,0.851625460162292
25.7833,-34.0667,train,0.3743782426410268,100.0,0.7850071956495148
22.2395,-34.0566,train,8.63503286556085E207,100.0,1.0
25.5764,-34.0483,train,0.38760194950774685,100.0,0.7908076504586244
25.47,-34.04,train,0.3741703810307534,100.0,0.7849134501177408
25.2333,-34.0333,train,0.7688993180207698,100.0,0.8823403498284946
25.14,-34.02,train,0.7587233965648249,100.0,0.8809501758052671
23.55965,-33.99554,train,0.29169557650988853,95.83238380840676,0.7399160762430658
26.8295,-33.6318,train,0.724028447719937,100.0,0.8759530508521312
27.126005,-33.551933,train,0.47378820759555534,100.0,0.8220914659669619
27.336473,-33.399288,train,0.30835840351044996,100.0,0.7504632434583147
27.466509,-33.381883,train,0.0539452675827952,34.15311197716251,0.34474751270224535
27.395086,-33.357927,train,0.08706981089758514,41.16957990902772,0.45922373974853714
27.457434,-33.345557,train,0.05555632892736163,34.947056885199366,0.35142510654797454
27.68,-33.17,train,0.24724925693775482,84.18625932328092,0.7068675306903812
28.513935,-32.719639,train,0.05461500751178736,34.483172694816794,0.3475401067135662
28.463117,-32.658148,train,0.05745013007353231,35.88030343730304,0.35910264672444814
28.588329,-32.602278,train,0.036389049140229175,22.723715338655975,0.2619398507942339
16.39,-31.08,train,1.2814419687778845E-210,1.2814468379223687E-208,1.2497929060034132E-209
