"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,26
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,26
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,26
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,26
"Pateobatis jenkinsii",TRUE,226,67.8,119,0,0.3,0.526548672566372,0,26
"Poroderma africanum",TRUE,570,171,281,0,0.3,0.492982456140351,0,26
"Poroderma pantherinum",TRUE,527,158.1,262,0,0.3,0.497153700189753,0,26
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,26
"Rajella caudaspinosa",FALSE,887,266.1,266,0.0999999999999659,0.3,0.29988726042841,0.00011273957158959,26
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,26
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,26
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,26
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,26
"Scyliorhinus capensis",TRUE,1540,462,556,0,0.3,0.361038961038961,0,26
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,26
"Sphyrna zygaena",FALSE,666,333,332,1,0.5,0.498498498498498,0.0015015015015015,26
"Squalus acanthias",FALSE,2123,636.9,605,31.9,0.3,0.284974093264249,0.0150259067357513,26
"Squalus bassi",FALSE,1475,442.5,398,44.5,0.3,0.269830508474576,0.0301694915254237,26
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,26
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,26
"Tetronarce cowleyi",TRUE,1623,486.9,569,0,0.3,0.350585335797905,0,26
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,26
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,26
"Sphyrna lewini",FALSE,669,200.7,139,61.7,0.3,0.207772795216741,0.0922272047832586,26
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,26
"Acroteriobatus annulatus",FALSE,1242,621,533,88,0.5,0.42914653784219,0.07085346215781,27
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,27
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,27
"Aetomylaeus bovinus",TRUE,391,195.5,197,0,0.5,0.50383631713555,0,27
"Apristurus saldanha",FALSE,735,220.5,201,19.5,0.3,0.273469387755102,0.026530612244898,27
"Bathyraja smithii",TRUE,738,221.4,233,0,0.3,0.315718157181572,0,27
"Bathytoshia lata",TRUE,933,279.9,415,0,0.3,0.444801714898178,0,27
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,27
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,27
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,27
"Carcharhinus brachyurus",TRUE,1230,369,510,0,0.3,0.414634146341463,0,27
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,27
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,27
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,27
"Carcharhinus obscurus",FALSE,707,353.5,352,1.5,0.5,0.497878359264498,0.00212164073550212,27
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,27
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,27
"Centrophorus squamosus",FALSE,515,257.5,191,66.5,0.5,0.370873786407767,0.129126213592233,27
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,27
"Cruriraja parcomaculata",TRUE,1646,493.8,496,0,0.3,0.301336573511543,0,27
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,27
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,27
"Etmopterus compagnoi",FALSE,741,222.3,202,20.3,0.3,0.272604588394062,0.0273954116059379,27
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,27
"Galeorhinus galeus",FALSE,1925,962.5,526,436.5,0.5,0.273246753246753,0.226753246753247,27
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,27
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,27
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,27
"Haploblepharus edwardsii",FALSE,687,412.2,364,48.2,0.6,0.529839883551674,0.070160116448326,27
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,27
"Haploblepharus pictus",TRUE,332,99.6,127,0,0.3,0.382530120481928,0,27
"Himantura leoparda",TRUE,172,51.6,79,0,0.3,0.459302325581395,0,27
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,27
"Holohalaelurus regani",FALSE,1940,582,543,39,0.3,0.279896907216495,0.0201030927835052,27
"Leucoraja wallacei",FALSE,1610,644,498,146,0.4,0.309316770186335,0.0906832298136646,27
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,27
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,27
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,27
"Mustelus mustelus",FALSE,1503,751.5,549,202.5,0.5,0.365269461077844,0.134730538922156,27
"Mustelus palumbes",FALSE,1794,538.2,494,44.1999999999999,0.3,0.27536231884058,0.0246376811594203,27
"Myliobatis aquila",FALSE,810,405,403,2,0.5,0.497530864197531,0.00246913580246914,27
"Narke capensis",TRUE,340,102,184,0,0.3,0.541176470588235,0,27
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,27
"Notorynchus cepedianus",TRUE,712,213.6,334,0,0.3,0.469101123595506,0,27
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,27
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,27
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,27
"Poroderma pantherinum",TRUE,527,158.1,260,0,0.3,0.493358633776091,0,27
"Raja ocellifera",FALSE,765,459,397,62,0.6,0.518954248366013,0.0810457516339869,27
"Rajella caudaspinosa",FALSE,887,266.1,266,0.0999999999999659,0.3,0.29988726042841,0.00011273957158959,27
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,27
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,27
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,27
"Rostroraja alba",FALSE,1778,889,489,400,0.5,0.275028121484814,0.224971878515186,27
"Scyliorhinus capensis",TRUE,1540,462,555,0,0.3,0.36038961038961,0,27
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,27
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,27
"Squalus acanthias",FALSE,2123,636.9,603,33.9,0.3,0.28403203014602,0.0159679698539802,27
"Squalus bassi",FALSE,1475,442.5,399,43.5,0.3,0.270508474576271,0.0294915254237288,27
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,27
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,27
"Tetronarce cowleyi",TRUE,1623,486.9,568,0,0.3,0.349969192852742,0,27
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,27
"Triakis megalopterus",TRUE,569,170.7,209,0,0.3,0.367311072056239,0,27
"Sphyrna lewini",FALSE,669,200.7,140,60.7,0.3,0.209267563527653,0.0907324364723468,27
"Cba_nr",FALSE,2140,642,248,394,0.3,0.11588785046729,0.18411214953271,27
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,28
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,28
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,28
"Aetomylaeus bovinus",TRUE,391,195.5,197,0,0.5,0.50383631713555,0,28
"Apristurus saldanha",FALSE,735,220.5,200,20.5,0.3,0.272108843537415,0.027891156462585,28
"Bathyraja smithii",TRUE,738,221.4,233,0,0.3,0.315718157181572,0,28
"Bathytoshia lata",TRUE,933,279.9,416,0,0.3,0.445873526259378,0,28
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,28
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,28
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,28
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,28
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,28
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,28
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,28
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,28
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,28
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,28
"Centrophorus squamosus",FALSE,515,257.5,190,67.5,0.5,0.368932038834951,0.131067961165049,28
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,28
"Cruriraja parcomaculata",TRUE,1646,493.8,496,0,0.3,0.301336573511543,0,28
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,28
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,28
"Etmopterus compagnoi",FALSE,741,222.3,202,20.3,0.3,0.272604588394062,0.0273954116059379,28
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,28
"Galeorhinus galeus",FALSE,1925,962.5,528,434.5,0.5,0.274285714285714,0.225714285714286,28
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,28
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,28
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,28
"Haploblepharus edwardsii",FALSE,687,412.2,365,47.2,0.6,0.531295487627365,0.0687045123726346,28
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,28
"Haploblepharus pictus",TRUE,332,99.6,127,0,0.3,0.382530120481928,0,28
"Himantura leoparda",TRUE,172,51.6,79,0,0.3,0.459302325581395,0,28
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,28
"Holohalaelurus regani",FALSE,1940,582,542,40,0.3,0.279381443298969,0.0206185567010309,28
"Leucoraja wallacei",FALSE,1610,644,497,147,0.4,0.308695652173913,0.091304347826087,28
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,28
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,28
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,28
"Mustelus mustelus",FALSE,1503,751.5,551,200.5,0.5,0.366600133067199,0.133399866932801,28
"Mustelus palumbes",FALSE,1794,538.2,496,42.1999999999999,0.3,0.276477146042363,0.0235228539576365,28
"Myliobatis aquila",FALSE,810,405,404,1,0.5,0.498765432098765,0.00123456790123457,28
"Narke capensis",TRUE,340,102,184,0,0.3,0.541176470588235,0,28
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,28
"Notorynchus cepedianus",TRUE,712,213.6,336,0,0.3,0.471910112359551,0,28
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,28
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,28
"Poroderma africanum",TRUE,570,171,281,0,0.3,0.492982456140351,0,28
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,28
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,28
"Rajella caudaspinosa",FALSE,887,266.1,265,1.09999999999997,0.3,0.298759864712514,0.00124013528748587,28
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,28
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,28
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,28
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,28
"Scyliorhinus capensis",TRUE,1540,462,553,0,0.3,0.359090909090909,0,28
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,28
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,28
"Squalus acanthias",FALSE,2123,636.9,602,34.9,0.3,0.283560998586905,0.0164390014130947,28
"Squalus bassi",FALSE,1475,442.5,396,46.5,0.3,0.268474576271186,0.0315254237288136,28
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,28
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,28
"Tetronarce cowleyi",TRUE,1623,486.9,567,0,0.3,0.349353049907579,0,28
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,28
"Triakis megalopterus",TRUE,569,170.7,210,0,0.3,0.369068541300527,0,28
"Sphyrna lewini",FALSE,669,200.7,140,60.7,0.3,0.209267563527653,0.0907324364723468,28
"Cba_nr",FALSE,2140,642,249,393,0.3,0.116355140186916,0.183644859813084,28
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,29
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,29
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,29
"Aetomylaeus bovinus",TRUE,391,195.5,197,0,0.5,0.50383631713555,0,29
"Apristurus saldanha",FALSE,735,220.5,200,20.5,0.3,0.272108843537415,0.027891156462585,29
"Bathyraja smithii",TRUE,738,221.4,233,0,0.3,0.315718157181572,0,29
"Bathytoshia lata",TRUE,933,279.9,416,0,0.3,0.445873526259378,0,29
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,29
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,29
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,29
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,29
"Carcharhinus brevipinna",TRUE,247,74.1,109,0,0.3,0.441295546558704,0,29
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,29
"Carcharhinus limbatus",TRUE,330,99,165,0,0.3,0.5,0,29
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,29
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,29
"Carcharias taurus",TRUE,552,276,277,0,0.5,0.501811594202899,0,29
"Centrophorus squamosus",FALSE,515,257.5,190,67.5,0.5,0.368932038834951,0.131067961165049,29
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,29
"Cruriraja parcomaculata",TRUE,1646,493.8,496,0,0.3,0.301336573511543,0,29
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,29
"Dipturus stenorhynchus",TRUE,600,180,205,0,0.3,0.341666666666667,0,29
"Etmopterus compagnoi",FALSE,741,222.3,202,20.3,0.3,0.272604588394062,0.0273954116059379,29
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,29
"Galeorhinus galeus",FALSE,1925,962.5,528,434.5,0.5,0.274285714285714,0.225714285714286,29
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,29
"Halaelurus lineatus",TRUE,148,44.4,65,0,0.3,0.439189189189189,0,29
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,29
"Haploblepharus edwardsii",FALSE,687,412.2,365,47.2,0.6,0.531295487627365,0.0687045123726346,29
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,29
"Haploblepharus pictus",TRUE,332,99.6,127,0,0.3,0.382530120481928,0,29
"Himantura leoparda",TRUE,172,51.6,79,0,0.3,0.459302325581395,0,29
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,29
"Holohalaelurus regani",FALSE,1940,582,542,40,0.3,0.279381443298969,0.0206185567010309,29
"Leucoraja wallacei",FALSE,1610,644,497,147,0.4,0.308695652173913,0.091304347826087,29
"Mobula alfredi",TRUE,80,24,48,0,0.3,0.6,0,29
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,29
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,29
"Mustelus mustelus",FALSE,1503,751.5,551,200.5,0.5,0.366600133067199,0.133399866932801,29
"Mustelus palumbes",FALSE,1794,538.2,496,42.1999999999999,0.3,0.276477146042363,0.0235228539576365,29
"Myliobatis aquila",FALSE,810,405,404,1,0.5,0.498765432098765,0.00123456790123457,29
"Narke capensis",TRUE,340,102,184,0,0.3,0.541176470588235,0,29
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,29
"Notorynchus cepedianus",TRUE,712,213.6,336,0,0.3,0.471910112359551,0,29
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,29
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,29
"Poroderma africanum",TRUE,570,171,281,0,0.3,0.492982456140351,0,29
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,29
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,29
"Rajella caudaspinosa",FALSE,887,266.1,265,1.09999999999997,0.3,0.298759864712514,0.00124013528748587,29
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,29
"Rhizoprionodon acutus",TRUE,77,23.1,33,0,0.3,0.428571428571429,0,29
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,29
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,29
"Scyliorhinus capensis",TRUE,1540,462,553,0,0.3,0.359090909090909,0,29
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,29
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,29
"Squalus acanthias",FALSE,2123,636.9,602,34.9,0.3,0.283560998586905,0.0164390014130947,29
"Squalus bassi",FALSE,1475,442.5,396,46.5,0.3,0.268474576271186,0.0315254237288136,29
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,29
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,29
"Tetronarce cowleyi",TRUE,1623,486.9,567,0,0.3,0.349353049907579,0,29
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,29
"Triakis megalopterus",TRUE,569,170.7,210,0,0.3,0.369068541300527,0,29
"Sphyrna lewini",FALSE,669,200.7,140,60.7,0.3,0.209267563527653,0.0907324364723468,29
"Cba_nr",FALSE,2140,642,249,393,0.3,0.116355140186916,0.183644859813084,29
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,30
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,30
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,30
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,30
"Apristurus saldanha",FALSE,735,220.5,201,19.5,0.3,0.273469387755102,0.026530612244898,30
"Bathyraja smithii",TRUE,738,221.4,232,0,0.3,0.314363143631436,0,30
"Bathytoshia lata",TRUE,933,279.9,417,0,0.3,0.446945337620579,0,30
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,30
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,30
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,30
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,30
"Carcharhinus brevipinna",TRUE,247,74.1,107,0,0.3,0.433198380566802,0,30
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,30
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,30
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,30
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,30
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,30
"Centrophorus squamosus",FALSE,515,257.5,189,68.5,0.5,0.366990291262136,0.133009708737864,30
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,30
"Cruriraja parcomaculata",TRUE,1646,493.8,498,0,0.3,0.302551640340219,0,30
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,30
"Dipturus stenorhynchus",TRUE,600,180,204,0,0.3,0.34,0,30
"Etmopterus compagnoi",FALSE,741,222.3,200,22.3,0.3,0.269905533063428,0.0300944669365722,30
"Etmopterus sculptus",TRUE,603,180.9,181,0,0.3,0.30016583747927,0,30
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,30
"Gymnura natalensis",TRUE,544,163.2,258,0,0.3,0.474264705882353,0,30
"Halaelurus lineatus",TRUE,148,44.4,66,0,0.3,0.445945945945946,0,30
"Halaelurus natalensis",TRUE,649,324.5,329,0,0.5,0.50693374422188,0,30
"Haploblepharus edwardsii",FALSE,687,412.2,366,46.2,0.6,0.532751091703057,0.0672489082969432,30
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,30
"Haploblepharus pictus",TRUE,332,99.6,125,0,0.3,0.376506024096386,0,30
"Himantura leoparda",TRUE,172,51.6,75,0,0.3,0.436046511627907,0,30
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,30
"Holohalaelurus regani",FALSE,1940,582,546,36,0.3,0.281443298969072,0.0185567010309278,30
"Leucoraja wallacei",FALSE,1610,644,499,145,0.4,0.309937888198758,0.0900621118012422,30
"Mobula alfredi",TRUE,80,24,47,0,0.3,0.5875,0,30
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,30
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,30
"Mustelus mustelus",FALSE,1503,751.5,551,200.5,0.5,0.366600133067199,0.133399866932801,30
"Mustelus palumbes",FALSE,1794,538.2,497,41.1999999999999,0.3,0.277034559643255,0.0229654403567447,30
"Myliobatis aquila",TRUE,810,405,405,0,0.5,0.5,0,30
"Narke capensis",TRUE,340,102,182,0,0.3,0.535294117647059,0,30
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,30
"Notorynchus cepedianus",TRUE,712,213.6,337,0,0.3,0.473314606741573,0,30
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,30
"Pateobatis jenkinsii",TRUE,226,67.8,120,0,0.3,0.530973451327434,0,30
"Poroderma africanum",TRUE,570,171,280,0,0.3,0.491228070175439,0,30
"Poroderma pantherinum",TRUE,527,158.1,261,0,0.3,0.495256166982922,0,30
"Raja ocellifera",FALSE,765,459,398,61,0.6,0.520261437908497,0.0797385620915033,30
"Rajella caudaspinosa",FALSE,887,266.1,266,0.0999999999999659,0.3,0.29988726042841,0.00011273957158959,30
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,30
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,30
"Rhynchobatus djiddensis",TRUE,149,74.5,76,0,0.5,0.51006711409396,0,30
"Rostroraja alba",FALSE,1778,889,491,398,0.5,0.27615298087739,0.22384701912261,30
"Scyliorhinus capensis",TRUE,1540,462,556,0,0.3,0.361038961038961,0,30
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,30
"Sphyrna zygaena",TRUE,666,333,333,0,0.5,0.5,0,30
"Squalus acanthias",FALSE,2123,636.9,605,31.9,0.3,0.284974093264249,0.0150259067357513,30
"Squalus bassi",FALSE,1475,442.5,398,44.5,0.3,0.269830508474576,0.0301694915254237,30
"Stegostoma tigrinum",TRUE,100,30,44,0,0.3,0.44,0,30
"Taeniurops meyeni",TRUE,85,42.5,45,0,0.5,0.529411764705882,0,30
"Tetronarce cowleyi",TRUE,1623,486.9,569,0,0.3,0.350585335797905,0,30
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,30
"Triakis megalopterus",TRUE,569,170.7,211,0,0.3,0.370826010544815,0,30
"Sphyrna lewini",FALSE,669,200.7,137,63.7,0.3,0.204783258594918,0.0952167414050822,30
"Cba_nr",FALSE,2140,642,253,389,0.3,0.118224299065421,0.181775700934579,30
"Acroteriobatus annulatus",FALSE,1242,621,534,87,0.5,0.429951690821256,0.070048309178744,31
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,31
"Aetobatus ocellatus",TRUE,188,56.4,93,0,0.3,0.49468085106383,0,31
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,31
"Apristurus saldanha",FALSE,735,220.5,201,19.5,0.3,0.273469387755102,0.026530612244898,31
"Bathyraja smithii",TRUE,738,221.4,232,0,0.3,0.314363143631436,0,31
"Bathytoshia lata",TRUE,933,279.9,417,0,0.3,0.446945337620579,0,31
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,31
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,31
"Carcharhinus amboinensis",TRUE,231,69.3,98,0,0.3,0.424242424242424,0,31
"Carcharhinus brachyurus",TRUE,1230,369,511,0,0.3,0.415447154471545,0,31
"Carcharhinus brevipinna",TRUE,247,74.1,107,0,0.3,0.433198380566802,0,31
"Carcharhinus leucas",TRUE,117,35.1,59,0,0.3,0.504273504273504,0,31
"Carcharhinus limbatus",TRUE,330,99,164,0,0.3,0.496969696969697,0,31
"Carcharhinus obscurus",FALSE,707,353.5,351,2.5,0.5,0.496463932107496,0.00353606789250354,31
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,31
"Carcharias taurus",FALSE,552,276,274,2,0.5,0.496376811594203,0.0036231884057971,31
"Centrophorus squamosus",FALSE,515,257.5,189,68.5,0.5,0.366990291262136,0.133009708737864,31
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,31
"Cruriraja parcomaculata",TRUE,1646,493.8,500,0,0.3,0.303766707168894,0,31
"Dipturus pullopunctatus",TRUE,1780,534,534,0,0.3,0.3,0,31
"Dipturus stenorhynchus",TRUE,600,180,204,0,0.3,0.34,0,31
"Etmopterus compagnoi",FALSE,741,222.3,200,22.3,0.3,0.269905533063428,0.0300944669365722,31
