"feature","met","total_amount","absolute_target","absolute_held","absolute_shortfall","relative_target","relative_held","relative_shortfall","sol_n"
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,30
"Apristurus saldanha",FALSE,735,220.5,182,38.5,0.3,0.247619047619048,0.0523809523809524,30
"Bathytoshia lata",TRUE,933,279.9,461,0,0.3,0.494105037513398,0,30
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,30
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,30
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,30
"Carcharhinus brachyurus",TRUE,1230,369,558,0,0.3,0.453658536585366,0,30
"Carcharhinus brevipinna",TRUE,247,74.1,101,0,0.3,0.408906882591093,0,30
"Carcharhinus leucas",TRUE,117,35.1,60,0,0.3,0.512820512820513,0,30
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,30
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,30
"Carcharhinus plumbeus",TRUE,107,53.5,55,0,0.5,0.514018691588785,0,30
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,30
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,30
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,30
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,30
"Halaelurus natalensis",TRUE,649,324.5,363,0,0.5,0.559322033898305,0,30
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,30
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,30
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,30
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,30
"Leucoraja wallacei",FALSE,1610,644,494,150,0.4,0.306832298136646,0.093167701863354,30
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,30
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,30
"Mobula kuhlii",TRUE,171,85.5,92,0,0.5,0.538011695906433,0,30
"Mustelus mustelus",FALSE,1503,751.5,582,169.5,0.5,0.387225548902196,0.112774451097804,30
"Myliobatis aquila",TRUE,810,405,417,0,0.5,0.514814814814815,0,30
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,30
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,30
"Pateobatis fai",TRUE,36,10.8,17,0,0.3,0.472222222222222,0,30
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,30
"Poroderma africanum",TRUE,570,171,290,0,0.3,0.508771929824561,0,30
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,30
"Raja ocellifera",FALSE,765,459,449,10,0.6,0.586928104575163,0.0130718954248366,30
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,30
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,30
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,30
"Rostroraja alba",FALSE,1778,889,520,369,0.5,0.292463442069741,0.207536557930259,30
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,30
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,30
"Squalus acanthias",FALSE,2123,636.9,590,46.9,0.3,0.277908619877532,0.0220913801224682,30
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,30
"Taeniurops meyeni",TRUE,85,42.5,46,0,0.5,0.541176470588235,0,30
"Triaenodon obesus",TRUE,27,8.1,16,0,0.3,0.592592592592593,0,30
"Sphyrna lewini",FALSE,669,200.7,148,52.7,0.3,0.221225710014948,0.0787742899850523,30
"Cba_nr",FALSE,2140,642,252,390,0.3,0.117757009345794,0.182242990654206,30
"Acroteriobatus annulatus",FALSE,1242,621,580,41,0.5,0.466988727858293,0.0330112721417069,31
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,31
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,31
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,31
"Apristurus saldanha",FALSE,735,220.5,183,37.5,0.3,0.248979591836735,0.0510204081632653,31
"Bathytoshia lata",TRUE,933,279.9,461,0,0.3,0.494105037513398,0,31
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,31
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,31
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,31
"Carcharhinus brachyurus",TRUE,1230,369,556,0,0.3,0.452032520325203,0,31
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,31
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,31
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,31
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,31
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,31
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,31
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,31
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,31
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,31
"Halaelurus natalensis",TRUE,649,324.5,363,0,0.5,0.559322033898305,0,31
"Haploblepharus edwardsii",FALSE,687,412.2,409,3.19999999999999,0.6,0.595342066957787,0.0046579330422125,31
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,31
"Himantura leoparda",TRUE,172,51.6,84,0,0.3,0.488372093023256,0,31
"Himantura uarnak",FALSE,91,45.5,45,0.5,0.5,0.494505494505495,0.00549450549450549,31
"Leucoraja wallacei",FALSE,1610,644,493,151,0.4,0.306211180124224,0.0937888198757764,31
"Mobula alfredi",TRUE,80,24,50,0,0.3,0.625,0,31
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,31
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,31
"Mustelus mustelus",FALSE,1503,751.5,581,170.5,0.5,0.386560212907518,0.113439787092482,31
"Myliobatis aquila",TRUE,810,405,417,0,0.5,0.514814814814815,0,31
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,31
"Notorynchus cepedianus",TRUE,712,213.6,372,0,0.3,0.52247191011236,0,31
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,31
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,31
"Poroderma africanum",TRUE,570,171,292,0,0.3,0.512280701754386,0,31
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,31
"Raja ocellifera",FALSE,765,459,448,11,0.6,0.58562091503268,0.0143790849673203,31
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,31
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,31
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,31
"Rostroraja alba",FALSE,1778,889,520,369,0.5,0.292463442069741,0.207536557930259,31
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,31
"Sphyrna zygaena",TRUE,666,333,354,0,0.5,0.531531531531532,0,31
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,31
"Stegostoma tigrinum",TRUE,100,30,46,0,0.3,0.46,0,31
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,31
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,31
"Sphyrna lewini",FALSE,669,200.7,148,52.7,0.3,0.221225710014948,0.0787742899850523,31
"Cba_nr",FALSE,2140,642,254,388,0.3,0.118691588785047,0.181308411214953,31
"Acroteriobatus annulatus",FALSE,1242,621,577,44,0.5,0.464573268921095,0.035426731078905,32
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,32
"Aetobatus ocellatus",TRUE,188,56.4,95,0,0.3,0.50531914893617,0,32
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,32
"Apristurus saldanha",FALSE,735,220.5,183,37.5,0.3,0.248979591836735,0.0510204081632653,32
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,32
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,32
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,32
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,32
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,32
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,32
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,32
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,32
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,32
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,32
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,32
"Centrophorus squamosus",FALSE,515,257.5,178,79.5,0.5,0.345631067961165,0.154368932038835,32
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,32
"Galeorhinus galeus",FALSE,1925,962.5,529,433.5,0.5,0.274805194805195,0.225194805194805,32
"Halaelurus natalensis",TRUE,649,324.5,361,0,0.5,0.556240369799692,0,32
"Haploblepharus edwardsii",FALSE,687,412.2,407,5.19999999999999,0.6,0.592430858806405,0.00756914119359533,32
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,32
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,32
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,32
"Leucoraja wallacei",FALSE,1610,644,494,150,0.4,0.306832298136646,0.093167701863354,32
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,32
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,32
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,32
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,32
"Myliobatis aquila",TRUE,810,405,414,0,0.5,0.511111111111111,0,32
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,32
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,32
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,32
"Pateobatis jenkinsii",TRUE,226,67.8,116,0,0.3,0.513274336283186,0,32
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,32
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,32
"Raja ocellifera",FALSE,765,459,447,12,0.6,0.584313725490196,0.0156862745098039,32
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,32
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,32
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,32
"Rostroraja alba",FALSE,1778,889,519,370,0.5,0.291901012373453,0.208098987626547,32
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,32
"Sphyrna zygaena",TRUE,666,333,351,0,0.5,0.527027027027027,0,32
"Squalus acanthias",FALSE,2123,636.9,592,44.9,0.3,0.278850682995761,0.0211493170042393,32
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,32
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,32
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,32
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,32
"Cba_nr",FALSE,2140,642,255,387,0.3,0.119158878504673,0.180841121495327,32
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,33
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,33
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,33
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,33
"Apristurus saldanha",FALSE,735,220.5,182,38.5,0.3,0.247619047619048,0.0523809523809524,33
"Bathytoshia lata",TRUE,933,279.9,461,0,0.3,0.494105037513398,0,33
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,33
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,33
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,33
"Carcharhinus brachyurus",TRUE,1230,369,556,0,0.3,0.452032520325203,0,33
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,33
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,33
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,33
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,33
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,33
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,33
"Centrophorus squamosus",FALSE,515,257.5,178,79.5,0.5,0.345631067961165,0.154368932038835,33
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,33
"Galeorhinus galeus",FALSE,1925,962.5,527,435.5,0.5,0.273766233766234,0.226233766233766,33
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,33
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,33
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,33
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,33
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,33
"Leucoraja wallacei",FALSE,1610,644,491,153,0.4,0.304968944099379,0.0950310559006211,33
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,33
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,33
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,33
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,33
"Myliobatis aquila",TRUE,810,405,416,0,0.5,0.51358024691358,0,33
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,33
"Notorynchus cepedianus",TRUE,712,213.6,370,0,0.3,0.519662921348315,0,33
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,33
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,33
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,33
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,33
"Raja ocellifera",FALSE,765,459,448,11,0.6,0.58562091503268,0.0143790849673203,33
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,33
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,33
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,33
"Rostroraja alba",FALSE,1778,889,518,371,0.5,0.291338582677165,0.208661417322835,33
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,33
"Sphyrna zygaena",TRUE,666,333,353,0,0.5,0.53003003003003,0,33
"Squalus acanthias",FALSE,2123,636.9,590,46.9,0.3,0.277908619877532,0.0220913801224682,33
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,33
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,33
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,33
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,33
"Cba_nr",FALSE,2140,642,254,388,0.3,0.118691588785047,0.181308411214953,33
"Acroteriobatus annulatus",FALSE,1242,621,577,44,0.5,0.464573268921095,0.035426731078905,34
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,34
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,34
"Aetomylaeus bovinus",TRUE,391,195.5,196,0,0.5,0.501278772378517,0,34
"Apristurus saldanha",FALSE,735,220.5,183,37.5,0.3,0.248979591836735,0.0510204081632653,34
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,34
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,34
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,34
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,34
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,34
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,34
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,34
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,34
"Carcharhinus obscurus",TRUE,707,353.5,354,0,0.5,0.500707213578501,0,34
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,34
"Carcharias taurus",TRUE,552,276,276,0,0.5,0.5,0,34
"Centrophorus squamosus",FALSE,515,257.5,178,79.5,0.5,0.345631067961165,0.154368932038835,34
"Centroscymnus owstonii",FALSE,527,158.1,158,0.0999999999999943,0.3,0.299810246679317,0.000189753320683101,34
"Galeorhinus galeus",FALSE,1925,962.5,528,434.5,0.5,0.274285714285714,0.225714285714286,34
"Halaelurus natalensis",TRUE,649,324.5,360,0,0.5,0.554699537750385,0,34
"Haploblepharus edwardsii",FALSE,687,412.2,406,6.19999999999999,0.6,0.590975254730713,0.00902474526928674,34
"Haploblepharus fuscus",TRUE,287,143.5,144,0,0.5,0.501742160278746,0,34
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,34
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,34
"Leucoraja wallacei",FALSE,1610,644,493,151,0.4,0.306211180124224,0.0937888198757764,34
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,34
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,34
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,34
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,34
"Myliobatis aquila",TRUE,810,405,414,0,0.5,0.511111111111111,0,34
"Neoraja stehmanni",FALSE,294,88.2,88,0.200000000000003,0.3,0.299319727891156,0.000680272108843547,34
"Notorynchus cepedianus",TRUE,712,213.6,369,0,0.3,0.518258426966292,0,34
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,34
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,34
"Poroderma africanum",TRUE,570,171,291,0,0.3,0.510526315789474,0,34
"Poroderma pantherinum",TRUE,527,158.1,278,0,0.3,0.527514231499051,0,34
"Raja ocellifera",FALSE,765,459,447,12,0.6,0.584313725490196,0.0156862745098039,34
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,34
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,34
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,34
"Rostroraja alba",FALSE,1778,889,519,370,0.5,0.291901012373453,0.208098987626547,34
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,34
"Sphyrna zygaena",TRUE,666,333,352,0,0.5,0.528528528528528,0,34
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,34
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,34
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,34
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,34
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,34
"Cba_nr",FALSE,2140,642,255,387,0.3,0.119158878504673,0.180841121495327,34
"Acroteriobatus annulatus",FALSE,1242,621,577,44,0.5,0.464573268921095,0.035426731078905,35
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,35
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,35
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,35
"Apristurus saldanha",FALSE,735,220.5,184,36.5,0.3,0.250340136054422,0.0496598639455782,35
"Bathytoshia lata",TRUE,933,279.9,459,0,0.3,0.491961414790997,0,35
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,35
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,35
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,35
"Carcharhinus brachyurus",TRUE,1230,369,554,0,0.3,0.450406504065041,0,35
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,35
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,35
"Carcharhinus limbatus",TRUE,330,99,169,0,0.3,0.512121212121212,0,35
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,35
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,35
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,35
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,35
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,35
"Galeorhinus galeus",FALSE,1925,962.5,528,434.5,0.5,0.274285714285714,0.225714285714286,35
"Halaelurus natalensis",TRUE,649,324.5,360,0,0.5,0.554699537750385,0,35
"Haploblepharus edwardsii",FALSE,687,412.2,406,6.19999999999999,0.6,0.590975254730713,0.00902474526928674,35
"Haploblepharus fuscus",FALSE,287,143.5,143,0.5,0.5,0.498257839721254,0.00174216027874564,35
"Himantura leoparda",TRUE,172,51.6,85,0,0.3,0.494186046511628,0,35
"Himantura uarnak",TRUE,91,45.5,46,0,0.5,0.505494505494505,0,35
"Leucoraja wallacei",FALSE,1610,644,494,150,0.4,0.306832298136646,0.093167701863354,35
"Mobula alfredi",TRUE,80,24,51,0,0.3,0.6375,0,35
"Mobula birostris",TRUE,116,58,58,0,0.5,0.5,0,35
"Mobula kuhlii",TRUE,171,85.5,93,0,0.5,0.543859649122807,0,35
"Mustelus mustelus",FALSE,1503,751.5,580,171.5,0.5,0.385894876912841,0.114105123087159,35
"Myliobatis aquila",TRUE,810,405,414,0,0.5,0.511111111111111,0,35
"Neoraja stehmanni",TRUE,294,88.2,89,0,0.3,0.302721088435374,0,35
"Notorynchus cepedianus",TRUE,712,213.6,369,0,0.3,0.518258426966292,0,35
"Pateobatis fai",TRUE,36,10.8,18,0,0.3,0.5,0,35
"Pateobatis jenkinsii",TRUE,226,67.8,117,0,0.3,0.517699115044248,0,35
"Poroderma africanum",TRUE,570,171,290,0,0.3,0.508771929824561,0,35
"Poroderma pantherinum",TRUE,527,158.1,277,0,0.3,0.52561669829222,0,35
"Raja ocellifera",FALSE,765,459,446,13,0.6,0.583006535947712,0.0169934640522876,35
"Rhinoptera jayakari",TRUE,62,31,31,0,0.5,0.5,0,35
"Rhizoprionodon acutus",TRUE,77,23.1,32,0,0.3,0.415584415584416,0,35
"Rhynchobatus djiddensis",TRUE,149,74.5,77,0,0.5,0.516778523489933,0,35
"Rostroraja alba",FALSE,1778,889,519,370,0.5,0.291901012373453,0.208098987626547,35
"Scylliogaleus quecketti",TRUE,24,12,12,0,0.5,0.5,0,35
"Sphyrna zygaena",TRUE,666,333,351,0,0.5,0.527027027027027,0,35
"Squalus acanthias",FALSE,2123,636.9,591,45.9,0.3,0.278379651436646,0.0216203485633537,35
"Stegostoma tigrinum",TRUE,100,30,47,0,0.3,0.47,0,35
"Taeniurops meyeni",TRUE,85,42.5,47,0,0.5,0.552941176470588,0,35
"Triaenodon obesus",TRUE,27,8.1,17,0,0.3,0.62962962962963,0,35
"Sphyrna lewini",FALSE,669,200.7,149,51.7,0.3,0.22272047832586,0.0772795216741405,35
"Cba_nr",FALSE,2140,642,255,387,0.3,0.119158878504673,0.180841121495327,35
"Acroteriobatus annulatus",FALSE,1242,621,579,42,0.5,0.466183574879227,0.0338164251207729,36
"Acroteriobatus leucospilus",TRUE,161,80.5,81,0,0.5,0.503105590062112,0,36
"Aetobatus ocellatus",TRUE,188,56.4,96,0,0.3,0.51063829787234,0,36
"Aetomylaeus bovinus",FALSE,391,195.5,195,0.5,0.5,0.498721227621483,0.00127877237851662,36
"Apristurus saldanha",FALSE,735,220.5,183,37.5,0.3,0.248979591836735,0.0510204081632653,36
"Bathytoshia lata",TRUE,933,279.9,460,0,0.3,0.493033226152197,0,36
"Carcharhinus albimarginatus",TRUE,10,3,8,0,0.3,0.8,0,36
"Carcharhinus amblyrhynchos",TRUE,23,11.5,19,0,0.5,0.826086956521739,0,36
"Carcharhinus amboinensis",TRUE,231,69.3,94,0,0.3,0.406926406926407,0,36
"Carcharhinus brachyurus",TRUE,1230,369,555,0,0.3,0.451219512195122,0,36
"Carcharhinus brevipinna",TRUE,247,74.1,100,0,0.3,0.404858299595142,0,36
"Carcharhinus leucas",TRUE,117,35.1,62,0,0.3,0.52991452991453,0,36
"Carcharhinus limbatus",TRUE,330,99,170,0,0.3,0.515151515151515,0,36
"Carcharhinus obscurus",FALSE,707,353.5,353,0.5,0.5,0.499292786421499,0.000707213578500707,36
"Carcharhinus plumbeus",TRUE,107,53.5,54,0,0.5,0.504672897196262,0,36
"Carcharias taurus",FALSE,552,276,275,1,0.5,0.498188405797101,0.00181159420289855,36
"Centrophorus squamosus",FALSE,515,257.5,179,78.5,0.5,0.347572815533981,0.152427184466019,36
"Centroscymnus owstonii",TRUE,527,158.1,159,0,0.3,0.301707779886148,0,36
"Galeorhinus galeus",FALSE,1925,962.5,528,434.5,0.5,0.274285714285714,0.225714285714286,36
"Halaelurus natalensis",TRUE,649,324.5,362,0,0.5,0.557781201848998,0,36
"Haploblepharus edwardsii",FALSE,687,412.2,408,4.19999999999999,0.6,0.593886462882096,0.00611353711790391,36
