"","Model.name","Algo","Run","Dataset","Eval.metric","Testing.data","Cutoff","Sensitivity","Specificity"
"1","GAM_Full_PA1","GAM","Full","PA1","TSS",1,505,100,100
"2","GAM_Full_PA2","GAM","Full","PA2","TSS",0.993,480,100,99.291
"3","GAM_RUN1_PA1","GAM","RUN1","PA1","TSS",0.805,495,85.366,95.122
"4","GAM_RUN1_PA2","GAM","RUN1","PA2","TSS",0.642,71,93.182,71.053
"5","GAM_RUN10_PA1","GAM","RUN10","PA1","TSS",0.781,990,88.095,90
"6","GAM_RUN10_PA2","GAM","RUN10","PA2","TSS",0.676,455,90.698,76.923
"7","GAM_RUN2_PA1","GAM","RUN2","PA1","TSS",0.725,495,93.023,79.487
"8","GAM_RUN2_PA2","GAM","RUN2","PA2","TSS",0.8,515,95.349,84.615
"9","GAM_RUN3_PA1","GAM","RUN3","PA1","TSS",0.779,500,90.698,87.179
"10","GAM_RUN3_PA2","GAM","RUN3","PA2","TSS",0.658,657,83.333,82.5
"11","GAM_RUN4_PA1","GAM","RUN4","PA1","TSS",0.854,495,92.857,92.5
"12","GAM_RUN4_PA2","GAM","RUN4","PA2","TSS",NA,NA,NA,NA
"13","GAM_RUN5_PA1","GAM","RUN5","PA1","TSS",0.901,333,97.619,92.5
"14","GAM_RUN5_PA2","GAM","RUN5","PA2","TSS",NA,NA,NA,NA
"15","GAM_RUN6_PA1","GAM","RUN6","PA1","TSS",0.853,495,93.023,92.308
"16","GAM_RUN6_PA2","GAM","RUN6","PA2","TSS",0.683,949,92.683,75.61
"17","GAM_RUN7_PA1","GAM","RUN7","PA1","TSS",0.78,975,100,78.049
"18","GAM_RUN7_PA2","GAM","RUN7","PA2","TSS",0.632,965,85.714,77.5
"19","GAM_RUN8_PA1","GAM","RUN8","PA1","TSS",0.823,495,97.674,84.615
"20","GAM_RUN8_PA2","GAM","RUN8","PA2","TSS",0.755,490,90.476,85
"21","GAM_RUN9_PA1","GAM","RUN9","PA1","TSS",0.854,495,92.857,92.5
"22","GAM_RUN9_PA2","GAM","RUN9","PA2","TSS",0.657,495,85.714,80
"23","GLM_Full_PA1","GLM","Full","PA1","TSS",0.943,581,96.454,97.872
"24","GLM_Full_PA2","GLM","Full","PA2","TSS",0.844,666,90.78,93.617
"25","GLM_RUN1_PA1","GLM","RUN1","PA1","TSS",0.902,677,92.683,95.122
"26","GLM_RUN1_PA2","GLM","RUN1","PA2","TSS",0.83,889,90.909,92.105
"27","GLM_RUN10_PA1","GLM","RUN10","PA1","TSS",0.88,883,90.476,97.5
"28","GLM_RUN10_PA2","GLM","RUN10","PA2","TSS",0.774,323,95.349,82.051
"29","GLM_RUN2_PA1","GLM","RUN2","PA1","TSS",0.874,369,97.674,89.744
"30","GLM_RUN2_PA2","GLM","RUN2","PA2","TSS",0.828,560,93.023,89.744
"31","GLM_RUN3_PA1","GLM","RUN3","PA1","TSS",0.828,495,93.023,89.744
"32","GLM_RUN3_PA2","GLM","RUN3","PA2","TSS",0.757,474,85.714,90
"33","GLM_RUN4_PA1","GLM","RUN4","PA1","TSS",0.782,51,85.714,92.5
"34","GLM_RUN4_PA2","GLM","RUN4","PA2","TSS",0.885,712,91.304,97.222
"35","GLM_RUN5_PA1","GLM","RUN5","PA1","TSS",0.926,853.5,97.619,95
"36","GLM_RUN5_PA2","GLM","RUN5","PA2","TSS",0.853,687,93.182,92.105
"37","GLM_RUN6_PA1","GLM","RUN6","PA1","TSS",0.9,495,97.674,92.308
"38","GLM_RUN6_PA2","GLM","RUN6","PA2","TSS",0.78,894,90.244,87.805
"39","GLM_RUN7_PA1","GLM","RUN7","PA1","TSS",0.659,495,97.561,68.293
"40","GLM_RUN7_PA2","GLM","RUN7","PA2","TSS",0.782,591,85.714,92.5
"41","GLM_RUN8_PA1","GLM","RUN8","PA1","TSS",0.874,495,97.674,89.744
"42","GLM_RUN8_PA2","GLM","RUN8","PA2","TSS",0.827,623,95.238,87.5
"43","GLM_RUN9_PA1","GLM","RUN9","PA1","TSS",0.926,389,97.619,95
"44","GLM_RUN9_PA2","GLM","RUN9","PA2","TSS",0.827,442,95.238,87.5
"45","MAXENT.Phillips_Full_PA1","MAXENT.Phillips","Full","PA1","TSS",0.908,757,90.78,100
"46","MAXENT.Phillips_Full_PA2","MAXENT.Phillips","Full","PA2","TSS",0.922,623.5,92.908,99.291
