"","Model.name","Algo","Run","Dataset","Eval.metric","Testing.data","Cutoff","Sensitivity","Specificity"
"1","GAM_Full_PA1","GAM","Full","PA1","TSS",0.997,980,100,99.7
"2","GAM_RUN1_PA1","GAM","RUN1","PA1","TSS",0.599,0,100,0
"3","GAM_RUN2_PA1","GAM","RUN2","PA1","TSS",0.154,0,100,0
"4","GAM_RUN3_PA1","GAM","RUN3","PA1","TSS",0.312,81,31.579,99.6
"5","GAM_RUN4_PA1","GAM","RUN4","PA1","TSS",0.44,0,100,0
"6","GAM_RUN5_PA1","GAM","RUN5","PA1","TSS",0.102,505,10.526,99.68
"7","GLM_Full_PA1","GLM","Full","PA1","TSS",0.996,939,100,99.56
"8","GLM_RUN1_PA1","GLM","RUN1","PA1","TSS",0.87,495,88.889,98.16
"9","GLM_RUN2_PA1","GLM","RUN2","PA1","TSS",0.309,495,31.579,99.279
"10","GLM_RUN3_PA1","GLM","RUN3","PA1","TSS",0.842,495,100,84.227
"11","GLM_RUN4_PA1","GLM","RUN4","PA1","TSS",0.875,495,88.889,98.64
"12","GLM_RUN5_PA1","GLM","RUN5","PA1","TSS",0.881,495,89.474,98.639
"13","MAXENT.Phillips_Full_PA1","MAXENT.Phillips","Full","PA1","TSS",0.989,69,100,98.839
"14","MAXENT.Phillips_RUN1_PA1","MAXENT.Phillips","RUN1","PA1","TSS",0.986,425,100,98.64
"15","MAXENT.Phillips_RUN2_PA1","MAXENT.Phillips","RUN2","PA1","TSS",0.884,150,89.474,98.879
"16","MAXENT.Phillips_RUN3_PA1","MAXENT.Phillips","RUN3","PA1","TSS",0.88,182,89.474,98.479
"17","MAXENT.Phillips_RUN4_PA1","MAXENT.Phillips","RUN4","PA1","TSS",0.99,448,100,99.04
"18","MAXENT.Phillips_RUN5_PA1","MAXENT.Phillips","RUN5","PA1","TSS",0.982,203,100,98.239
